# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5215318	5216685	-							C1707_RS23850	1368		old_locus_tag=C1707_23825
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5215318	5216685	-	WP_101713694.1	WP_101713694.1		MATE family efflux transporter			C1707_RS23850	1368	455	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5216831	5217841	+							C1707_RS23855	1011		old_locus_tag=C1707_23830
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5216831	5217841	+	WP_101713693.1	WP_101713693.1		SDR family oxidoreductase			C1707_RS23855	1011	336	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5217897	5218460	-							C1707_RS23860	564		old_locus_tag=C1707_23835
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5217897	5218460	-	WP_101713692.1	WP_101713692.1		nucleoside 2-deoxyribosyltransferase			C1707_RS23860	564	187	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5218538	5219350	+							C1707_RS23865	813		old_locus_tag=C1707_23840
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5218538	5219350	+	WP_101713691.1	WP_101713691.1		CAP domain-containing protein			C1707_RS23865	813	270	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5219620	5220639	-					ilvC		C1707_RS23870	1020		old_locus_tag=C1707_23845
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5219620	5220639	-	WP_101713690.1	WP_101713690.1		ketol-acid reductoisomerase	ilvC		C1707_RS23870	1020	339	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5220969	5221493	+							C1707_RS23875	525		old_locus_tag=C1707_23850
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5220969	5221493	+	WP_058346533.1	WP_058346533.1		inclusion body family protein			C1707_RS23875	525	174	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5221568	5222491	-							C1707_RS23880	924		old_locus_tag=C1707_23855
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5221568	5222491	-	WP_101713689.1	WP_101713689.1		RcnB family protein			C1707_RS23880	924	307	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5222596	5223150	+							C1707_RS23885	555		old_locus_tag=C1707_23860
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5222596	5223150	+	WP_101713688.1	WP_101713688.1		DUF924 family protein			C1707_RS23885	555	184	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5223242	5224174	+							C1707_RS23890	933		old_locus_tag=C1707_23865
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5223242	5224174	+	WP_240633808.1	WP_240633808.1		SH3 domain-containing protein			C1707_RS23890	933	310	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5224272	5225129	+							C1707_RS23895	858		old_locus_tag=C1707_23870
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5224272	5225129	+	WP_101713687.1	WP_101713687.1		thymidylate synthase			C1707_RS23895	858	285	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5225169	5225687	+							C1707_RS23900	519		old_locus_tag=C1707_23875
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5225169	5225687	+	WP_101713686.1	WP_101713686.1		dihydrofolate reductase			C1707_RS23900	519	172	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5225684	5226055	+							C1707_RS23905	372		old_locus_tag=C1707_23880
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5225684	5226055	+	WP_101713685.1	WP_101713685.1		hypothetical protein			C1707_RS23905	372	123	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5226063	5227139	+							C1707_RS23910	1077		old_locus_tag=C1707_23885
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5226063	5227139	+	WP_101713684.1	WP_101713684.1		nitronate monooxygenase family protein			C1707_RS23910	1077	358	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5227223	5228134	+							C1707_RS23915	912		old_locus_tag=C1707_23890
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5227223	5228134	+	WP_101713683.1	WP_101713683.1		SMP-30/gluconolactonase/LRE family protein			C1707_RS23915	912	303	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5228305	5229396	-							C1707_RS23920	1092		old_locus_tag=C1707_23895
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5228305	5229396	-	WP_101713682.1	WP_101713682.1		NADH:flavin oxidoreductase			C1707_RS23920	1092	363	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5229521	5229811	-							C1707_RS23925	291		old_locus_tag=C1707_23900
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5229521	5229811	-	WP_101713681.1	WP_101713681.1		antibiotic biosynthesis monooxygenase			C1707_RS23925	291	96	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5229910	5230221	+							C1707_RS23930	312		old_locus_tag=C1707_23905
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5229910	5230221	+	WP_101713680.1	WP_101713680.1		hypothetical protein			C1707_RS23930	312	103	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5230230	5230532	-							C1707_RS23935	303		old_locus_tag=C1707_23910
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5230230	5230532	-	WP_180896930.1	WP_180896930.1		hypothetical protein			C1707_RS23935	303	100	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5230657	5231352	-							C1707_RS23940	696		old_locus_tag=C1707_23915
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5230657	5231352	-	WP_101713678.1	WP_101713678.1		DnaJ family molecular chaperone			C1707_RS23940	696	231	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5231647	5232513	+							C1707_RS23945	867		old_locus_tag=C1707_23920
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5231647	5232513	+	WP_101713677.1	WP_101713677.1		hypothetical protein			C1707_RS23945	867	288	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5232641	5234089	-							C1707_RS23955	1449		old_locus_tag=C1707_23930
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5232641	5234089	-	WP_101713676.1	WP_101713676.1		GH1 family beta-glucosidase			C1707_RS23955	1449	482	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5234299	5236968	-					metH		C1707_RS23960	2670		old_locus_tag=C1707_23935
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5234299	5236968	-	WP_101713675.1	WP_101713675.1		methionine synthase	metH		C1707_RS23960	2670	889	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5236965	5237366	-							C1707_RS23965	402		old_locus_tag=C1707_23940
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5236965	5237366	-	WP_101713674.1	WP_101713674.1		DUF4259 domain-containing protein			C1707_RS23965	402	133	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5237369	5238370	-							C1707_RS23970	1002		old_locus_tag=C1707_23945
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5237369	5238370	-	WP_101713673.1	WP_101713673.1		D-alanine--D-alanine ligase			C1707_RS23970	1002	333	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5238385	5239461	-							C1707_RS23975	1077		old_locus_tag=C1707_23950
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5238385	5239461	-	WP_101713672.1	WP_101713672.1		homocysteine S-methyltransferase family protein			C1707_RS23975	1077	358	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5239458	5240318	-					blaCAU		C1707_RS23980	861		old_locus_tag=C1707_23955
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5239458	5240318	-	WP_101713671.1	WP_101713671.1		CAU/MBL1b family subclass B3 metallo-beta-lactamase	blaCAU		C1707_RS23980	861	286	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5240315	5241265	-					metF		C1707_RS23985	951		old_locus_tag=C1707_23960
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5240315	5241265	-	WP_101713670.1	WP_101713670.1		methylenetetrahydrofolate reductase [NAD(P)H]	metF		C1707_RS23985	951	316	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5241262	5242239	-							C1707_RS23990	978		old_locus_tag=C1707_23965
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5241262	5242239	-	WP_101713669.1	WP_101713669.1		metalloregulator ArsR/SmtB family transcription factor			C1707_RS23990	978	325	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5242379	5242744	-							C1707_RS23995	366		old_locus_tag=C1707_23970
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5242379	5242744	-	WP_101713668.1	WP_101713668.1		VOC family protein			C1707_RS23995	366	121	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5242774	5243733	-							C1707_RS24000	960		old_locus_tag=C1707_23975
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5242774	5243733	-	WP_101713667.1	WP_101713667.1		2-hydroxyacid dehydrogenase			C1707_RS24000	960	319	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5243990	5244418	+							C1707_RS24005	429		old_locus_tag=C1707_23980
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5243990	5244418	+	WP_101713666.1	WP_101713666.1		hypothetical protein			C1707_RS24005	429	142	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5244488	5246155	-					ettA		C1707_RS24010	1668		old_locus_tag=C1707_23985
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5244488	5246155	-	WP_101713665.1	WP_101713665.1		energy-dependent translational throttle protein EttA	ettA		C1707_RS24010	1668	555	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5246374	5248662	+							C1707_RS24015	2289		old_locus_tag=C1707_23990
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5246374	5248662	+	WP_101713664.1	WP_101713664.1		TonB-dependent receptor			C1707_RS24015	2289	762	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5248767	5249882	+							C1707_RS24020	1116		old_locus_tag=C1707_23995
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5248767	5249882	+	WP_101713663.1	WP_101713663.1		alkaline phosphatase family protein			C1707_RS24020	1116	371	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5249886	5250143	-							C1707_RS24025	258		old_locus_tag=C1707_24000
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5249886	5250143	-	WP_101713662.1	WP_101713662.1		low temperature requirement protein A			C1707_RS24025	258	85	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5250174	5250695	-							C1707_RS24030	522		old_locus_tag=C1707_24005
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5250174	5250695	-	WP_101713661.1	WP_101713661.1		TlpA family protein disulfide reductase			C1707_RS24030	522	173	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5250839	5251828	+					pip		C1707_RS24035	990		old_locus_tag=C1707_24010
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5250839	5251828	+	WP_101713660.1	WP_101713660.1		prolyl aminopeptidase	pip		C1707_RS24035	990	329	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5251825	5252421	-							C1707_RS24040	597		old_locus_tag=C1707_24015
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5251825	5252421	-	WP_205686804.1	WP_205686804.1		HAD family phosphatase			C1707_RS24040	597	198	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5252516	5253697	-							C1707_RS24045	1182		old_locus_tag=C1707_24020
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5252516	5253697	-	WP_101713659.1	WP_101713659.1		low temperature requirement protein A			C1707_RS24045	1182	393	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5253771	5254289	+							C1707_RS24050	519		old_locus_tag=C1707_24025
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5253771	5254289	+	WP_101713658.1	WP_101713658.1		hypothetical protein			C1707_RS24050	519	172	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5254565	5255974	+							C1707_RS24055	1410		old_locus_tag=C1707_24030
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5254565	5255974	+	WP_101713657.1	WP_101713657.1		O-antigen ligase family protein			C1707_RS24055	1410	469	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5255971	5256837	+							C1707_RS24060	867		old_locus_tag=C1707_24035
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5255971	5256837	+	WP_101713656.1	WP_101713656.1		50S ribosomal protein L11 methyltransferase			C1707_RS24060	867	288	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5256924	5257358	+							C1707_RS24065	435		old_locus_tag=C1707_24040
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5256924	5257358	+	WP_101713655.1	WP_101713655.1		hypothetical protein			C1707_RS24065	435	144	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5257401	5259203	+							C1707_RS24070	1803		old_locus_tag=C1707_24045
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5257401	5259203	+	WP_101713654.1	WP_101713654.1		aminopeptidase P family protein			C1707_RS24070	1803	600	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5259339	5259758	-							C1707_RS24075	420		old_locus_tag=C1707_24050
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5259339	5259758	-	WP_101713653.1	WP_101713653.1		DUF2147 domain-containing protein			C1707_RS24075	420	139	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5259851	5261011	-							C1707_RS24080	1161		old_locus_tag=C1707_24055
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5259851	5261011	-	WP_101713652.1	WP_101713652.1		acyltransferase			C1707_RS24080	1161	386	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5261373	5261831	-					smpB		C1707_RS24085	459		old_locus_tag=C1707_24060
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5261373	5261831	-	WP_058349779.1	WP_058349779.1		SsrA-binding protein SmpB	smpB		C1707_RS24085	459	152	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5261831	5262715	-					dapA		C1707_RS24090	885		old_locus_tag=C1707_24065
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5261831	5262715	-	WP_101713651.1	WP_101713651.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		C1707_RS24090	885	294	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5262959	5265079	+							C1707_RS24095	2121		old_locus_tag=C1707_24070
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5262959	5265079	+	WP_164467448.1	WP_164467448.1		lytic transglycosylase domain-containing protein			C1707_RS24095	2121	706	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5265123	5266100	-							C1707_RS24100	978		old_locus_tag=C1707_24075
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5265123	5266100	-	WP_101713650.1	WP_101713650.1		alpha/beta hydrolase			C1707_RS24100	978	325	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5266166	5266981	-							C1707_RS24105	816		old_locus_tag=C1707_24080
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5266166	5266981	-	WP_101713649.1	WP_101713649.1		RNA methyltransferase			C1707_RS24105	816	271	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5267001	5268257	-							C1707_RS24110	1257		old_locus_tag=C1707_24085
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5267001	5268257	-	WP_101713648.1	WP_101713648.1		MFS transporter			C1707_RS24110	1257	418	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5268503	5269567	+							C1707_RS24115	1065		old_locus_tag=C1707_24090
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5268503	5269567	+	WP_101713647.1	WP_101713647.1		LacI family DNA-binding transcriptional regulator			C1707_RS24115	1065	354	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5269989	5272184	+							C1707_RS24125	2196		old_locus_tag=C1707_24100
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5269989	5272184	+	WP_164467449.1	WP_164467449.1		YadA-like family protein			C1707_RS24125	2196	731	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5272192	5272671	+							C1707_RS24130	480		old_locus_tag=C1707_24105
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5272192	5272671	+	WP_145998399.1	WP_145998399.1		hypothetical protein			C1707_RS24130	480	159	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5272756	5274303	-							C1707_RS24135	1548		old_locus_tag=C1707_24110
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5272756	5274303	-	WP_101713643.1	WP_101713643.1		globin-coupled sensor protein			C1707_RS24135	1548	515	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5274429	5275964	-							C1707_RS24140	1536		old_locus_tag=C1707_24115
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5274429	5275964	-	WP_101713642.1	WP_101713642.1		glucan biosynthesis protein G			C1707_RS24140	1536	511	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5276186	5277301	+							C1707_RS24145	1116		old_locus_tag=C1707_24120
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5276186	5277301	+	WP_101713641.1	WP_101713641.1		ABC transporter permease			C1707_RS24145	1116	371	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5277298	5278113	+							C1707_RS24150	816		old_locus_tag=C1707_24125
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5277298	5278113	+	WP_101713640.1	WP_101713640.1		ABC transporter ATP-binding protein			C1707_RS24150	816	271	
